dataset,protocol,msg,qtype,w_query,x,application/cbor+dns t48 decode,application/cbor+dns t48 encode
yourthings,dns,q,AAAA,False,2.4e-05,33020,3671
yourthings,dns,q,AAAA,False,2.5e-05,52160,25893
yourthings,dns,q,AAAA,False,2.6e-05,33969,55808
yourthings,dns,q,AAAA,False,2.7e-05,14125,43350
yourthings,dns,q,AAAA,False,2.8e-05,9283,24168
yourthings,dns,q,AAAA,False,2.9e-05,8951,8928
yourthings,dns,q,AAAA,False,3e-05,4839,2723
yourthings,dns,q,AAAA,False,3.1e-05,1642,762
yourthings,dns,q,AAAA,False,3.2e-05,581,285
yourthings,dns,q,AAAA,False,3.3e-05,221,153
yourthings,dns,q,AAAA,False,3.4e-05,87,170
yourthings,dns,q,AAAA,False,3.5e-05,108,167
yourthings,dns,q,AAAA,False,3.6e-05,172,98
yourthings,dns,q,AAAA,False,3.7e-05,122,42
yourthings,dns,q,AAAA,False,3.8e-05,79,19
yourthings,dns,q,AAAA,False,3.9e-05,80,6
yourthings,dns,q,AAAA,False,4e-05,59,5
yourthings,dns,q,AAAA,False,4.1e-05,100,3
yourthings,dns,q,AAAA,False,4.2e-05,105,3
yourthings,dns,q,AAAA,False,4.3e-05,98,1
yourthings,dns,q,AAAA,False,4.4e-05,37,
yourthings,dns,q,AAAA,False,4.5e-05,15,4
yourthings,dns,q,AAAA,False,4.6e-05,6,
yourthings,dns,q,AAAA,False,4.7e-05,1,1
yourthings,dns,q,AAAA,False,4.8e-05,,1
yourthings,dns,q,AAAA,False,4.9e-05,1,1
yourthings,dns,q,AAAA,False,5e-05,,1
yourthings,dns,q,AAAA,False,5.1e-05,,1
yourthings,dns,q,AAAA,False,5.2e-05,,1
yourthings,dns,q,AAAA,False,5.3e-05,,1
yourthings,dns,q,AAAA,False,6.2e-05,1,1
yourthings,dns,q,AAAA,False,6.3e-05,1,
yourthings,dns,q,AAAA,False,6.4e-05,1,2
yourthings,dns,q,AAAA,False,6.6e-05,1,
yourthings,dns,q,AAAA,False,6.8e-05,,1
yourthings,dns,q,AAAA,False,7.7e-05,1,1
yourthings,dns,q,AAAA,False,8.6e-05,1,1
yourthings,dns,q,AAAA,False,8.8e-05,1,
yourthings,dns,q,AAAA,False,8.9e-05,,1
yourthings,dns,q,AAAA,False,9.4e-05,,1
yourthings,dns,q,AAAA,False,9.7e-05,1,
yourthings,dns,q,AAAA,False,0.000101,,1
yourthings,dns,q,AAAA,False,0.000187,,1
yourthings,dns,q,TXT,False,2.2e-05,36,
yourthings,dns,q,TXT,False,2.3e-05,52,
yourthings,dns,q,TXT,False,2.4e-05,66,13
yourthings,dns,q,TXT,False,2.5e-05,44,60
yourthings,dns,q,TXT,False,2.6e-05,18,74
yourthings,dns,q,TXT,False,2.7e-05,7,68
yourthings,dns,q,TXT,False,2.8e-05,25,45
yourthings,dns,q,TXT,False,2.9e-05,24,29
yourthings,dns,q,TXT,False,3e-05,32,33
yourthings,dns,q,TXT,False,3.1e-05,29,12
yourthings,dns,q,TXT,False,3.2e-05,6,4
yourthings,dns,q,TXT,False,3.6e-05,,1
yourthings,dns,q,PTR,False,2.6e-05,,43
yourthings,dns,q,PTR,False,2.7e-05,1,66
yourthings,dns,q,PTR,False,2.8e-05,25,172
yourthings,dns,q,PTR,False,2.9e-05,72,1307
yourthings,dns,q,PTR,False,3e-05,87,3859
yourthings,dns,q,PTR,False,3.1e-05,396,3427
yourthings,dns,q,PTR,False,3.2e-05,2024,1608
yourthings,dns,q,PTR,False,3.3e-05,3926,490
yourthings,dns,q,PTR,False,3.4e-05,3024,234
yourthings,dns,q,PTR,False,3.5e-05,1144,169
yourthings,dns,q,PTR,False,3.6e-05,212,75
yourthings,dns,q,PTR,False,3.7e-05,30,14
yourthings,dns,q,PTR,False,3.8e-05,12,3
yourthings,dns,q,PTR,False,3.9e-05,16,1
yourthings,dns,q,PTR,False,4e-05,51,
yourthings,dns,q,PTR,False,4.1e-05,112,
yourthings,dns,q,PTR,False,4.2e-05,196,
yourthings,dns,q,PTR,False,4.3e-05,91,
yourthings,dns,q,PTR,False,4.4e-05,32,
yourthings,dns,q,PTR,False,4.5e-05,14,
yourthings,dns,q,PTR,False,4.6e-05,1,
yourthings,dns,q,PTR,False,4.9e-05,1,
yourthings,dns,q,PTR,False,0.000116,1,
yourthings,dns,q,SRV,False,2.7e-05,,2
yourthings,dns,q,SRV,False,2.8e-05,,1
yourthings,dns,q,SRV,False,2.9e-05,,5
yourthings,dns,q,SRV,False,3e-05,1,28
yourthings,dns,q,SRV,False,3.1e-05,5,25
yourthings,dns,q,SRV,False,3.2e-05,10,16
yourthings,dns,q,SRV,False,3.3e-05,22,12
yourthings,dns,q,SRV,False,3.4e-05,24,1
yourthings,dns,q,SRV,False,3.5e-05,12,
yourthings,dns,q,SRV,False,3.6e-05,9,
yourthings,dns,q,SRV,False,3.7e-05,7,
yourthings,dns,r,A,True,2.8e-05,,1
yourthings,dns,r,A,True,2.9e-05,,6
yourthings,dns,r,A,True,3e-05,,6
yourthings,dns,r,A,True,3.1e-05,,12
yourthings,dns,r,A,True,3.2e-05,,48
yourthings,dns,r,A,True,3.3e-05,,127
yourthings,dns,r,A,True,3.4e-05,,120
yourthings,dns,r,A,True,3.5e-05,,73
yourthings,dns,r,A,True,3.6e-05,,29
yourthings,dns,r,A,True,3.7e-05,,9
yourthings,dns,r,A,True,3.8e-05,,4
yourthings,dns,r,A,True,3.9e-05,,8
yourthings,dns,r,A,True,4e-05,,4
yourthings,dns,r,A,True,4.5e-05,2,
yourthings,dns,r,A,True,4.6e-05,7,
yourthings,dns,r,A,True,4.8e-05,8,
yourthings,dns,r,A,True,4.9e-05,17,
yourthings,dns,r,A,True,5e-05,12,
yourthings,dns,r,A,True,5.1e-05,7,
yourthings,dns,r,A,True,5.2e-05,13,
yourthings,dns,r,A,True,5.3e-05,16,
yourthings,dns,r,A,True,5.4e-05,41,
yourthings,dns,r,A,True,5.5e-05,59,
yourthings,dns,r,A,True,5.6e-05,87,1
yourthings,dns,r,A,True,5.7e-05,77,14
yourthings,dns,r,A,True,5.8e-05,44,108
yourthings,dns,r,A,True,5.9e-05,18,212
yourthings,dns,r,A,True,6e-05,5,130
yourthings,dns,r,A,True,6.1e-05,8,149
yourthings,dns,r,A,True,6.2e-05,5,205
yourthings,dns,r,A,True,6.3e-05,2,491
yourthings,dns,r,A,True,6.4e-05,4,1564
yourthings,dns,r,A,True,6.5e-05,1,3178
yourthings,dns,r,A,True,6.6e-05,1,5500
yourthings,dns,r,A,True,6.7e-05,2,7443
yourthings,dns,r,A,True,6.8e-05,3,7286
yourthings,dns,r,A,True,6.9e-05,1,6249
yourthings,dns,r,A,True,7e-05,,5162
yourthings,dns,r,A,True,7.1e-05,,4040
yourthings,dns,r,A,True,7.2e-05,,3087
yourthings,dns,r,A,True,7.3e-05,,2186
yourthings,dns,r,A,True,7.4e-05,,1348
yourthings,dns,r,A,True,7.5e-05,1,858
yourthings,dns,r,A,True,7.6e-05,2,502
yourthings,dns,r,A,True,7.7e-05,,269
yourthings,dns,r,A,True,7.8e-05,,129
yourthings,dns,r,A,True,7.9e-05,1,62
yourthings,dns,r,A,True,8e-05,2,29
yourthings,dns,r,A,True,8.1e-05,2,16
yourthings,dns,r,A,True,8.2e-05,37,11
yourthings,dns,r,A,True,8.3e-05,132,8
yourthings,dns,r,A,True,8.4e-05,134,8
yourthings,dns,r,A,True,8.5e-05,100,8
yourthings,dns,r,A,True,8.6e-05,73,3
yourthings,dns,r,A,True,8.7e-05,93,5
yourthings,dns,r,A,True,8.8e-05,131,7
yourthings,dns,r,A,True,8.9e-05,173,7
yourthings,dns,r,A,True,9e-05,341,12
yourthings,dns,r,A,True,9.1e-05,786,26
yourthings,dns,r,A,True,9.2e-05,1477,28
yourthings,dns,r,A,True,9.3e-05,2609,37
yourthings,dns,r,A,True,9.4e-05,3686,42
yourthings,dns,r,A,True,9.5e-05,4759,48
yourthings,dns,r,A,True,9.6e-05,5250,61
yourthings,dns,r,A,True,9.7e-05,5018,75
yourthings,dns,r,A,True,9.8e-05,4229,116
yourthings,dns,r,A,True,9.9e-05,3686,88
yourthings,dns,r,A,True,0.0001,3229,60
yourthings,dns,r,A,True,0.000101,2900,72
yourthings,dns,r,A,True,0.000102,2451,63
yourthings,dns,r,A,True,0.000103,2054,79
yourthings,dns,r,A,True,0.000104,1661,127
yourthings,dns,r,A,True,0.000105,1307,235
yourthings,dns,r,A,True,0.000106,1091,501
yourthings,dns,r,A,True,0.000107,799,763
yourthings,dns,r,A,True,0.000108,617,1050
yourthings,dns,r,A,True,0.000109,431,1392
yourthings,dns,r,A,True,0.00011,282,1669
yourthings,dns,r,A,True,0.000111,218,2194
yourthings,dns,r,A,True,0.000112,173,2304
yourthings,dns,r,A,True,0.000113,108,2115
yourthings,dns,r,A,True,0.000114,59,1951
yourthings,dns,r,A,True,0.000115,44,1872
yourthings,dns,r,A,True,0.000116,28,1544
yourthings,dns,r,A,True,0.000117,20,1107
yourthings,dns,r,A,True,0.000118,12,780
yourthings,dns,r,A,True,0.000119,5,620
yourthings,dns,r,A,True,0.00012,5,521
yourthings,dns,r,A,True,0.000121,2,379
yourthings,dns,r,A,True,0.000122,5,284
yourthings,dns,r,A,True,0.000123,1,186
yourthings,dns,r,A,True,0.000124,4,127
yourthings,dns,r,A,True,0.000125,3,70
yourthings,dns,r,A,True,0.000126,1,44
yourthings,dns,r,A,True,0.000127,3,19
yourthings,dns,r,A,True,0.000128,7,16
yourthings,dns,r,A,True,0.000129,2,7
yourthings,dns,r,A,True,0.00013,6,5
yourthings,dns,r,A,True,0.000131,9,2
yourthings,dns,r,A,True,0.000132,16,3
yourthings,dns,r,A,True,0.000133,16,2
yourthings,dns,r,A,True,0.000134,27,4
yourthings,dns,r,A,True,0.000135,23,1
yourthings,dns,r,A,True,0.000136,26,1
yourthings,dns,r,A,True,0.000137,29,1
yourthings,dns,r,A,True,0.000138,28,1
yourthings,dns,r,A,True,0.000139,28,1
yourthings,dns,r,A,True,0.00014,27,
yourthings,dns,r,A,True,0.000141,39,1
yourthings,dns,r,A,True,0.000142,18,1
yourthings,dns,r,A,True,0.000143,34,1
yourthings,dns,r,A,True,0.000144,14,1
yourthings,dns,r,A,True,0.000145,28,
yourthings,dns,r,A,True,0.000146,17,
yourthings,dns,r,A,True,0.000147,22,1
yourthings,dns,r,A,True,0.000148,18,
yourthings,dns,r,A,True,0.000149,15,
yourthings,dns,r,A,True,0.00015,3,1
yourthings,dns,r,A,True,0.000151,2,
yourthings,dns,r,A,True,0.000152,4,
yourthings,dns,r,A,True,0.000153,6,
yourthings,dns,r,A,True,0.000154,3,
yourthings,dns,r,A,True,0.000155,6,
yourthings,dns,r,A,True,0.000156,3,1
yourthings,dns,r,A,True,0.000158,2,
yourthings,dns,r,A,True,0.000159,,1
yourthings,dns,r,A,True,0.00016,1,
yourthings,dns,r,A,True,0.000161,1,
yourthings,dns,r,A,True,0.000166,1,
yourthings,dns,r,A,True,0.000168,2,
yourthings,dns,r,A,True,0.00017,1,
yourthings,dns,r,A,True,0.000171,2,1
yourthings,dns,r,A,True,0.000174,1,
yourthings,dns,r,A,True,0.000177,1,
yourthings,dns,r,A,True,0.00018,,1
yourthings,dns,r,A,True,0.000181,1,
yourthings,dns,r,A,True,0.000183,1,
yourthings,dns,r,A,True,0.000184,1,
yourthings,dns,r,A,True,0.000193,4,1
yourthings,dns,r,A,True,0.000195,10,
yourthings,dns,r,A,True,0.000196,34,
yourthings,dns,r,A,True,0.000197,46,
yourthings,dns,r,A,True,0.000198,34,
yourthings,dns,r,A,True,0.000199,28,
yourthings,dns,r,A,True,0.0002,29,
yourthings,dns,r,A,True,0.000201,21,
yourthings,dns,r,A,True,0.000202,30,
yourthings,dns,r,A,True,0.000203,33,
yourthings,dns,r,A,True,0.000204,39,
yourthings,dns,r,A,True,0.000205,38,
yourthings,dns,r,A,True,0.000206,57,
yourthings,dns,r,A,True,0.000207,68,
yourthings,dns,r,A,True,0.000208,79,
yourthings,dns,r,A,True,0.000209,102,
yourthings,dns,r,A,True,0.00021,96,
yourthings,dns,r,A,True,0.000211,106,
yourthings,dns,r,A,True,0.000212,113,
yourthings,dns,r,A,True,0.000213,130,
yourthings,dns,r,A,True,0.000214,174,
yourthings,dns,r,A,True,0.000215,273,
yourthings,dns,r,A,True,0.000216,383,
yourthings,dns,r,A,True,0.000217,429,
yourthings,dns,r,A,True,0.000218,520,
yourthings,dns,r,A,True,0.000219,571,
yourthings,dns,r,A,True,0.00022,662,
yourthings,dns,r,A,True,0.000221,713,
yourthings,dns,r,A,True,0.000222,888,
yourthings,dns,r,A,True,0.000223,912,
yourthings,dns,r,A,True,0.000224,1081,
yourthings,dns,r,A,True,0.000225,1127,
yourthings,dns,r,A,True,0.000226,1139,
yourthings,dns,r,A,True,0.000227,1065,
yourthings,dns,r,A,True,0.000228,1026,
yourthings,dns,r,A,True,0.000229,1027,
yourthings,dns,r,A,True,0.00023,943,
yourthings,dns,r,A,True,0.000231,957,
yourthings,dns,r,A,True,0.000232,967,
yourthings,dns,r,A,True,0.000233,908,
yourthings,dns,r,A,True,0.000234,819,
yourthings,dns,r,A,True,0.000235,689,
yourthings,dns,r,A,True,0.000236,598,
yourthings,dns,r,A,True,0.000237,468,
yourthings,dns,r,A,True,0.000238,447,
yourthings,dns,r,A,True,0.000239,335,
yourthings,dns,r,A,True,0.00024,312,
yourthings,dns,r,A,True,0.000241,276,
yourthings,dns,r,A,True,0.000242,241,
yourthings,dns,r,A,True,0.000243,218,
yourthings,dns,r,A,True,0.000244,208,
yourthings,dns,r,A,True,0.000245,147,
yourthings,dns,r,A,True,0.000246,133,
yourthings,dns,r,A,True,0.000247,112,
yourthings,dns,r,A,True,0.000248,91,
yourthings,dns,r,A,True,0.000249,70,
yourthings,dns,r,A,True,0.00025,42,
yourthings,dns,r,A,True,0.000251,51,
yourthings,dns,r,A,True,0.000252,36,
yourthings,dns,r,A,True,0.000253,21,
yourthings,dns,r,A,True,0.000254,14,
yourthings,dns,r,A,True,0.000255,9,
yourthings,dns,r,A,True,0.000256,11,
yourthings,dns,r,A,True,0.000257,7,
yourthings,dns,r,A,True,0.000258,7,
yourthings,dns,r,A,True,0.000259,7,
yourthings,dns,r,A,True,0.00026,3,
yourthings,dns,r,A,True,0.000261,4,
yourthings,dns,r,A,True,0.000262,2,
yourthings,dns,r,A,True,0.000263,1,
yourthings,dns,r,A,True,0.000264,1,
yourthings,dns,r,A,True,0.000266,2,
yourthings,dns,r,A,True,0.000268,1,
yourthings,dns,r,A,True,0.000271,1,
yourthings,dns,r,A,True,0.000274,1,
yourthings,dns,r,A,True,0.000275,1,
yourthings,dns,r,A,True,0.000276,2,
yourthings,dns,r,A,True,0.000284,1,
yourthings,dns,r,A,True,0.000286,1,
yourthings,dns,r,A,True,0.000289,1,
yourthings,dns,r,A,True,0.000292,1,
yourthings,dns,r,A,True,0.000294,1,
yourthings,dns,r,A,True,0.000296,1,
yourthings,dns,r,A,True,0.000299,1,
yourthings,dns,r,A,True,0.000303,2,
yourthings,dns,r,A,True,0.000309,1,
yourthings,dns,r,A,True,0.00031,1,
yourthings,dns,r,A,True,0.000311,3,
yourthings,dns,r,A,True,0.000314,1,
yourthings,dns,r,A,True,0.000319,1,
yourthings,dns,r,A,True,0.000322,2,
yourthings,dns,r,A,True,0.000328,1,
yourthings,dns,r,A,True,0.000332,1,
yourthings,dns,r,A,True,0.000358,1,
yourthings,dns,r,A,True,0.000393,1,
yourthings,dns,r,A,False,2.6e-05,1,
yourthings,dns,r,A,False,2.7e-05,3,
yourthings,dns,r,A,False,2.8e-05,4,
yourthings,dns,r,A,False,2.9e-05,2,
yourthings,dns,r,A,False,3e-05,1,
yourthings,dns,r,A,False,3.7e-05,,1
yourthings,dns,r,A,False,3.9e-05,,3
yourthings,dns,r,A,False,4e-05,,4
yourthings,dns,r,A,False,4.1e-05,,2
yourthings,dns,r,A,False,4.2e-05,,1
yourthings,dns,r,A,False,6.2e-05,1,
yourthings,dns,r,A,False,6.4e-05,1,
yourthings,dns,r,A,False,6.6e-05,1,
yourthings,dns,r,A,False,6.7e-05,7,
yourthings,dns,r,A,False,6.8e-05,12,2
yourthings,dns,r,A,False,6.9e-05,22,
yourthings,dns,r,A,False,7e-05,20,2
yourthings,dns,r,A,False,7.1e-05,24,6
yourthings,dns,r,A,False,7.2e-05,17,10
yourthings,dns,r,A,False,7.3e-05,14,15
yourthings,dns,r,A,False,7.4e-05,8,30
yourthings,dns,r,A,False,7.5e-05,9,20
yourthings,dns,r,A,False,7.6e-05,5,15
yourthings,dns,r,A,False,7.7e-05,3,16
yourthings,dns,r,A,False,7.8e-05,2,10
yourthings,dns,r,A,False,7.9e-05,,7
yourthings,dns,r,A,False,8e-05,1,7
yourthings,dns,r,A,False,8.1e-05,,3
yourthings,dns,r,A,False,8.2e-05,,2
yourthings,dns,r,A,False,8.3e-05,,1
yourthings,dns,r,A,False,8.4e-05,,1
yourthings,dns,r,A,False,9.6e-05,,1
yourthings,dns,r,A,False,9.7e-05,,1
yourthings,dns,r,A,False,9.8e-05,,2
yourthings,dns,r,A,False,0.0001,,4
yourthings,dns,r,A,False,0.000101,1,2
yourthings,dns,r,A,False,0.000102,,1
yourthings,dns,r,A,False,0.000106,5,
yourthings,dns,r,A,False,0.000108,2,1
yourthings,dns,r,A,False,0.000109,1,4
yourthings,dns,r,A,False,0.00011,1,1
yourthings,dns,r,A,False,0.000111,,2
yourthings,dns,r,A,False,0.000112,,5
yourthings,dns,r,A,False,0.000113,1,9
yourthings,dns,r,A,False,0.000114,,31
yourthings,dns,r,A,False,0.000115,,32
yourthings,dns,r,A,False,0.000116,,40
yourthings,dns,r,A,False,0.000117,,41
yourthings,dns,r,A,False,0.000118,,36
yourthings,dns,r,A,False,0.000119,,25
yourthings,dns,r,A,False,0.00012,,22
yourthings,dns,r,A,False,0.000121,,24
yourthings,dns,r,A,False,0.000122,,16
yourthings,dns,r,A,False,0.000123,,16
yourthings,dns,r,A,False,0.000124,,11
yourthings,dns,r,A,False,0.000125,,12
yourthings,dns,r,A,False,0.000126,,4
yourthings,dns,r,A,False,0.000127,,1
yourthings,dns,r,A,False,0.000128,,2
yourthings,dns,r,A,False,0.000129,,2
yourthings,dns,r,A,False,0.00013,,1
yourthings,dns,r,A,False,0.000131,,1
yourthings,dns,r,A,False,0.000132,,1
yourthings,dns,r,A,False,0.000133,,1
yourthings,dns,r,A,False,0.000134,,1
yourthings,dns,r,A,False,0.000185,2,
yourthings,dns,r,A,False,0.000186,1,
yourthings,dns,r,A,False,0.000187,1,
yourthings,dns,r,A,False,0.000189,3,
yourthings,dns,r,A,False,0.00019,3,
yourthings,dns,r,A,False,0.000191,1,
yourthings,dns,r,A,False,0.000192,3,
yourthings,dns,r,A,False,0.000193,9,
yourthings,dns,r,A,False,0.000194,10,
yourthings,dns,r,A,False,0.000195,17,
yourthings,dns,r,A,False,0.000196,16,
yourthings,dns,r,A,False,0.000197,24,
yourthings,dns,r,A,False,0.000198,34,
yourthings,dns,r,A,False,0.000199,26,
yourthings,dns,r,A,False,0.0002,27,
yourthings,dns,r,A,False,0.000201,15,
yourthings,dns,r,A,False,0.000202,24,
yourthings,dns,r,A,False,0.000203,9,
yourthings,dns,r,A,False,0.000204,13,
yourthings,dns,r,A,False,0.000205,9,
yourthings,dns,r,A,False,0.000206,15,
yourthings,dns,r,A,False,0.000207,14,
yourthings,dns,r,A,False,0.000208,12,
yourthings,dns,r,A,False,0.000209,10,
yourthings,dns,r,A,False,0.00021,10,
yourthings,dns,r,A,False,0.000211,11,
yourthings,dns,r,A,False,0.000212,4,
yourthings,dns,r,A,False,0.000213,5,
yourthings,dns,r,A,False,0.000214,3,
yourthings,dns,r,A,False,0.000216,4,
yourthings,dns,r,A,False,0.000217,1,
yourthings,dns,r,A,False,0.000219,3,
yourthings,dns,r,A,False,0.000221,1,
yourthings,dns,r,A,False,0.000225,1,
yourthings,dns,r,A,False,0.000226,1,
yourthings,dns,r,AAAA,True,2.7e-05,,1
yourthings,dns,r,AAAA,True,2.8e-05,,17
yourthings,dns,r,AAAA,True,2.9e-05,,54
yourthings,dns,r,AAAA,True,3e-05,,104
yourthings,dns,r,AAAA,True,3.1e-05,,344
yourthings,dns,r,AAAA,True,3.2e-05,,1822
yourthings,dns,r,AAAA,True,3.3e-05,,4104
yourthings,dns,r,AAAA,True,3.4e-05,,4605
yourthings,dns,r,AAAA,True,3.5e-05,,3661
yourthings,dns,r,AAAA,True,3.6e-05,1,1903
yourthings,dns,r,AAAA,True,3.7e-05,4,862
yourthings,dns,r,AAAA,True,3.8e-05,3,331
yourthings,dns,r,AAAA,True,3.9e-05,4,106
yourthings,dns,r,AAAA,True,4e-05,2,50
yourthings,dns,r,AAAA,True,4.1e-05,3,26
yourthings,dns,r,AAAA,True,4.2e-05,3,17
yourthings,dns,r,AAAA,True,4.3e-05,7,4
yourthings,dns,r,AAAA,True,4.4e-05,6,5
yourthings,dns,r,AAAA,True,4.5e-05,27,1
yourthings,dns,r,AAAA,True,4.6e-05,40,2
yourthings,dns,r,AAAA,True,4.7e-05,39,2
yourthings,dns,r,AAAA,True,4.8e-05,93,2
yourthings,dns,r,AAAA,True,4.9e-05,312,2
yourthings,dns,r,AAAA,True,5e-05,851,
yourthings,dns,r,AAAA,True,5.1e-05,1457,1
yourthings,dns,r,AAAA,True,5.2e-05,1899,3
yourthings,dns,r,AAAA,True,5.3e-05,1664,
yourthings,dns,r,AAAA,True,5.4e-05,1475,
yourthings,dns,r,AAAA,True,5.5e-05,1536,
yourthings,dns,r,AAAA,True,5.6e-05,1676,
yourthings,dns,r,AAAA,True,5.7e-05,1809,
yourthings,dns,r,AAAA,True,5.8e-05,1643,1
yourthings,dns,r,AAAA,True,5.9e-05,1249,
yourthings,dns,r,AAAA,True,6e-05,955,
yourthings,dns,r,AAAA,True,6.1e-05,520,
yourthings,dns,r,AAAA,True,6.2e-05,306,
yourthings,dns,r,AAAA,True,6.3e-05,161,
yourthings,dns,r,AAAA,True,6.4e-05,63,3
yourthings,dns,r,AAAA,True,6.5e-05,24,10
yourthings,dns,r,AAAA,True,6.6e-05,7,3
yourthings,dns,r,AAAA,True,6.7e-05,2,4
yourthings,dns,r,AAAA,True,6.8e-05,4,7
yourthings,dns,r,AAAA,True,6.9e-05,2,34
yourthings,dns,r,AAAA,True,7e-05,,148
yourthings,dns,r,AAAA,True,7.1e-05,3,295
yourthings,dns,r,AAAA,True,7.2e-05,3,321
yourthings,dns,r,AAAA,True,7.3e-05,5,349
yourthings,dns,r,AAAA,True,7.4e-05,13,404
yourthings,dns,r,AAAA,True,7.5e-05,13,456
yourthings,dns,r,AAAA,True,7.6e-05,12,598
yourthings,dns,r,AAAA,True,7.7e-05,26,1044
yourthings,dns,r,AAAA,True,7.8e-05,17,1989
yourthings,dns,r,AAAA,True,7.9e-05,21,3592
yourthings,dns,r,AAAA,True,8e-05,20,6163
yourthings,dns,r,AAAA,True,8.1e-05,17,7929
yourthings,dns,r,AAAA,True,8.2e-05,10,7839
yourthings,dns,r,AAAA,True,8.3e-05,8,6436
yourthings,dns,r,AAAA,True,8.4e-05,7,4909
yourthings,dns,r,AAAA,True,8.5e-05,5,3818
yourthings,dns,r,AAAA,True,8.6e-05,2,2887
yourthings,dns,r,AAAA,True,8.7e-05,,2242
yourthings,dns,r,AAAA,True,8.8e-05,1,1334
yourthings,dns,r,AAAA,True,8.9e-05,,750
yourthings,dns,r,AAAA,True,9e-05,,433
yourthings,dns,r,AAAA,True,9.1e-05,,227
yourthings,dns,r,AAAA,True,9.2e-05,2,111
yourthings,dns,r,AAAA,True,9.3e-05,26,38
yourthings,dns,r,AAAA,True,9.4e-05,115,19
yourthings,dns,r,AAAA,True,9.5e-05,178,9
yourthings,dns,r,AAAA,True,9.6e-05,149,8
yourthings,dns,r,AAAA,True,9.7e-05,73,3
yourthings,dns,r,AAAA,True,9.8e-05,91,10
yourthings,dns,r,AAAA,True,9.9e-05,114,7
yourthings,dns,r,AAAA,True,0.0001,129,5
yourthings,dns,r,AAAA,True,0.000101,153,1
yourthings,dns,r,AAAA,True,0.000102,325,9
yourthings,dns,r,AAAA,True,0.000103,606,1
yourthings,dns,r,AAAA,True,0.000104,1234,2
yourthings,dns,r,AAAA,True,0.000105,1806,2
yourthings,dns,r,AAAA,True,0.000106,3085,1
yourthings,dns,r,AAAA,True,0.000107,4821,4
yourthings,dns,r,AAAA,True,0.000108,5848,4
yourthings,dns,r,AAAA,True,0.000109,6197,6
yourthings,dns,r,AAAA,True,0.00011,5778,20
yourthings,dns,r,AAAA,True,0.000111,4478,28
yourthings,dns,r,AAAA,True,0.000112,3841,35
yourthings,dns,r,AAAA,True,0.000113,3195,20
yourthings,dns,r,AAAA,True,0.000114,2535,23
yourthings,dns,r,AAAA,True,0.000115,2271,35
yourthings,dns,r,AAAA,True,0.000116,1629,26
yourthings,dns,r,AAAA,True,0.000117,1245,35
yourthings,dns,r,AAAA,True,0.000118,848,50
yourthings,dns,r,AAAA,True,0.000119,563,64
yourthings,dns,r,AAAA,True,0.00012,376,137
yourthings,dns,r,AAAA,True,0.000121,258,213
yourthings,dns,r,AAAA,True,0.000122,182,273
yourthings,dns,r,AAAA,True,0.000123,84,392
yourthings,dns,r,AAAA,True,0.000124,58,517
yourthings,dns,r,AAAA,True,0.000125,26,773
yourthings,dns,r,AAAA,True,0.000126,14,923
yourthings,dns,r,AAAA,True,0.000127,12,1017
yourthings,dns,r,AAAA,True,0.000128,8,1128
yourthings,dns,r,AAAA,True,0.000129,6,1041
yourthings,dns,r,AAAA,True,0.00013,8,862
yourthings,dns,r,AAAA,True,0.000131,7,684
yourthings,dns,r,AAAA,True,0.000132,6,539
yourthings,dns,r,AAAA,True,0.000133,6,519
yourthings,dns,r,AAAA,True,0.000134,4,404
yourthings,dns,r,AAAA,True,0.000135,2,342
yourthings,dns,r,AAAA,True,0.000136,6,235
yourthings,dns,r,AAAA,True,0.000137,6,154
yourthings,dns,r,AAAA,True,0.000138,5,92
yourthings,dns,r,AAAA,True,0.000139,6,75
yourthings,dns,r,AAAA,True,0.00014,4,43
yourthings,dns,r,AAAA,True,0.000141,4,34
yourthings,dns,r,AAAA,True,0.000142,4,14
yourthings,dns,r,AAAA,True,0.000143,5,11
yourthings,dns,r,AAAA,True,0.000144,5,7
yourthings,dns,r,AAAA,True,0.000145,,2
yourthings,dns,r,AAAA,True,0.000146,5,4
yourthings,dns,r,AAAA,True,0.000147,13,
yourthings,dns,r,AAAA,True,0.000148,5,1
yourthings,dns,r,AAAA,True,0.000149,20,
yourthings,dns,r,AAAA,True,0.00015,26,1
yourthings,dns,r,AAAA,True,0.000151,35,1
yourthings,dns,r,AAAA,True,0.000152,45,2
yourthings,dns,r,AAAA,True,0.000153,68,
yourthings,dns,r,AAAA,True,0.000154,95,
yourthings,dns,r,AAAA,True,0.000155,116,1
yourthings,dns,r,AAAA,True,0.000156,105,
yourthings,dns,r,AAAA,True,0.000157,141,
yourthings,dns,r,AAAA,True,0.000158,126,
yourthings,dns,r,AAAA,True,0.000159,124,
yourthings,dns,r,AAAA,True,0.00016,100,
yourthings,dns,r,AAAA,True,0.000161,102,
yourthings,dns,r,AAAA,True,0.000162,97,
yourthings,dns,r,AAAA,True,0.000163,104,
yourthings,dns,r,AAAA,True,0.000164,86,
yourthings,dns,r,AAAA,True,0.000165,84,
yourthings,dns,r,AAAA,True,0.000166,65,
yourthings,dns,r,AAAA,True,0.000167,75,
yourthings,dns,r,AAAA,True,0.000168,53,
yourthings,dns,r,AAAA,True,0.000169,49,
yourthings,dns,r,AAAA,True,0.00017,49,2
