dataset,protocol,msg,qtype,w_query,x,application/cbor+dns decode,application/cbor+dns encode
yourthings,dns,r,PTR,True,8.8e-05,,1
yourthings,dns,r,PTR,True,9e-05,,1
yourthings,dns,r,PTR,True,9.1e-05,,1
yourthings,dns,r,PTR,True,0.000101,1,
yourthings,dns,r,PTR,True,0.000102,,1
yourthings,dns,r,PTR,True,0.000113,4,
yourthings,dns,r,PTR,True,0.000114,7,
yourthings,dns,r,PTR,True,0.000115,8,
yourthings,dns,r,PTR,True,0.000116,12,
yourthings,dns,r,PTR,True,0.000117,3,
yourthings,dns,r,PTR,True,0.000118,8,
yourthings,dns,r,PTR,True,0.000119,8,
yourthings,dns,r,PTR,True,0.00012,9,
yourthings,dns,r,PTR,True,0.000121,12,
yourthings,dns,r,PTR,True,0.000122,4,
yourthings,dns,r,PTR,True,0.000123,5,
yourthings,dns,r,PTR,True,0.000124,6,
yourthings,dns,r,PTR,True,0.000125,2,
yourthings,dns,r,PTR,True,0.000126,4,
yourthings,dns,r,PTR,True,0.000127,8,
yourthings,dns,r,PTR,True,0.000128,5,
yourthings,dns,r,PTR,True,0.000129,1,
yourthings,dns,r,PTR,True,0.00013,7,
yourthings,dns,r,PTR,True,0.000131,3,
yourthings,dns,r,PTR,True,0.000132,3,
yourthings,dns,r,PTR,True,0.000133,8,
yourthings,dns,r,PTR,True,0.000134,38,
yourthings,dns,r,PTR,True,0.000135,81,
yourthings,dns,r,PTR,True,0.000136,139,
yourthings,dns,r,PTR,True,0.000137,208,
yourthings,dns,r,PTR,True,0.000138,277,
yourthings,dns,r,PTR,True,0.000139,304,
yourthings,dns,r,PTR,True,0.00014,367,
yourthings,dns,r,PTR,True,0.000141,362,
yourthings,dns,r,PTR,True,0.000142,362,
yourthings,dns,r,PTR,True,0.000143,304,
yourthings,dns,r,PTR,True,0.000144,295,
yourthings,dns,r,PTR,True,0.000145,249,
yourthings,dns,r,PTR,True,0.000146,209,
yourthings,dns,r,PTR,True,0.000147,166,
yourthings,dns,r,PTR,True,0.000148,132,
yourthings,dns,r,PTR,True,0.000149,104,
yourthings,dns,r,PTR,True,0.00015,80,
yourthings,dns,r,PTR,True,0.000151,73,
yourthings,dns,r,PTR,True,0.000152,53,
yourthings,dns,r,PTR,True,0.000153,45,
yourthings,dns,r,PTR,True,0.000154,22,
yourthings,dns,r,PTR,True,0.000155,25,
yourthings,dns,r,PTR,True,0.000156,8,
yourthings,dns,r,PTR,True,0.000158,2,
yourthings,dns,r,PTR,True,0.000159,1,
yourthings,dns,r,PTR,True,0.00016,5,
yourthings,dns,r,PTR,True,0.000161,1,
yourthings,dns,r,PTR,True,0.000162,1,
yourthings,dns,r,PTR,True,0.000163,3,
yourthings,dns,r,PTR,True,0.000164,1,
yourthings,dns,r,PTR,True,0.000168,1,
yourthings,dns,r,PTR,True,0.00017,2,
yourthings,dns,r,PTR,True,0.000171,1,
yourthings,dns,r,PTR,True,0.000173,1,
yourthings,dns,r,PTR,True,0.000174,2,
yourthings,dns,r,PTR,True,0.000175,1,
yourthings,dns,r,PTR,True,0.000176,2,
yourthings,dns,r,PTR,True,0.000177,1,
yourthings,dns,r,PTR,True,0.000178,2,
yourthings,dns,r,PTR,True,0.000179,4,
yourthings,dns,r,PTR,True,0.00018,10,
yourthings,dns,r,PTR,True,0.000181,19,
yourthings,dns,r,PTR,True,0.000182,27,
yourthings,dns,r,PTR,True,0.000183,27,
yourthings,dns,r,PTR,True,0.000184,35,
yourthings,dns,r,PTR,True,0.000185,40,
yourthings,dns,r,PTR,True,0.000186,48,
yourthings,dns,r,PTR,True,0.000187,56,
yourthings,dns,r,PTR,True,0.000188,56,
yourthings,dns,r,PTR,True,0.000189,49,
yourthings,dns,r,PTR,True,0.00019,70,
yourthings,dns,r,PTR,True,0.000191,46,
yourthings,dns,r,PTR,True,0.000192,53,
yourthings,dns,r,PTR,True,0.000193,42,
yourthings,dns,r,PTR,True,0.000194,27,
yourthings,dns,r,PTR,True,0.000195,24,
yourthings,dns,r,PTR,True,0.000196,25,
yourthings,dns,r,PTR,True,0.000197,26,
yourthings,dns,r,PTR,True,0.000198,17,
yourthings,dns,r,PTR,True,0.000199,19,
yourthings,dns,r,PTR,True,0.0002,10,
yourthings,dns,r,PTR,True,0.000201,8,
yourthings,dns,r,PTR,True,0.000202,11,
yourthings,dns,r,PTR,True,0.000203,8,
yourthings,dns,r,PTR,True,0.000204,6,
yourthings,dns,r,PTR,True,0.000205,3,
yourthings,dns,r,PTR,True,0.000206,6,
yourthings,dns,r,PTR,True,0.000207,1,
yourthings,dns,r,PTR,True,0.000211,2,
yourthings,dns,r,PTR,True,0.000214,2,
yourthings,dns,r,PTR,True,0.000215,1,
yourthings,dns,r,PTR,True,0.000252,1,
yourthings,dns,r,PTR,False,2.1e-05,1,
yourthings,dns,r,PTR,False,3e-05,,1
yourthings,dns,r,PTR,False,5.2e-05,,1
yourthings,dns,r,PTR,False,5.7e-05,,1
yourthings,dns,r,PTR,False,0.000118,1,
yourthings,dns,r,PTR,False,0.000128,1,
